system,workload,n_processes,n_repeats,agg_throughput_mean,agg_throughput_stddev,rel_stddev_pct,sum_max_rss_kb_mean,p99_worst_mean,per_proc_throughputs,failures
ozonedb,a,2,1,12660.880131898957,,,7462772,163,6286.11,6374.77,
ozonedb,a,4,1,23483.90225140795,,,17351312,177,5858.30,5879.62,5858.42,5887.57,
ozonedb,a,8,1,37856.98329150254,,,40047164,226,4761.35,4703.54,4705.99,4769.88,4712.34,4652.33,4803.75,4747.81,
ozonedb,a,16,1,52252.91299820906,,,88985092,344,3271.26,3223.27,3278.52,3274.41,3286.16,3251.39,3214.57,3250.46,3245.57,3319.04,3292.85,3262.91,3249.33,3262.09,3279.13,3291.95,
ozonedb,b,2,1,28692.369183625888,,,10426840,140,14399.66,14292.71,
ozonedb,b,4,1,56943.52893463877,,,21472544,144,14278.38,14181.93,14275.49,14207.73,
ozonedb,b,8,1,106207.54766637072,,,44056980,156,13292.84,13264.66,13197.92,13369.27,13271.46,13245.81,13300.60,13264.99,
ozonedb,b,16,1,175127.67686089265,,,84766120,209,11051.63,10842.01,10898.68,10879.96,10948.31,11057.42,11044.82,10886.33,10901.66,10915.28,11005.29,10923.81,10954.90,10956.32,10882.16,10979.10,
ozonedb,c,2,1,29155.803223964303,,,10339348,129,14631.12,14524.69,
ozonedb,c,4,1,57346.27338440546,,,20360504,132,14308.85,14359.28,14316.10,14362.04,
ozonedb,c,8,1,111960.07667261682,,,39907440,138,14048.44,14038.27,13888.56,14022.73,13865.76,14198.08,13945.51,13952.74,
ozonedb,c,16,1,208641.9707099513,,,75196892,161,12923.39,13234.53,13035.95,12917.67,13046.63,12968.76,12875.28,12981.72,12992.94,13115.50,13153.29,13115.50,13102.41,13179.91,13075.50,12922.97,
ozonedb,d,2,1,46043.751938969326,,,7155996,124,23007.66,23036.09,
ozonedb,d,4,1,89327.44777291891,,,15587884,127,22214.30,22413.50,22413.01,22286.64,
ozonedb,d,8,1,167984.09415612742,,,34161360,136,21035.07,20974.69,20987.23,21001.71,21003.20,21086.56,20948.83,20946.81,
ozonedb,d,16,1,284191.566201219,,,74214872,175,17732.24,17769.86,17661.45,17794.47,17775.79,17711.73,17691.87,17772.27,17817.38,17787.23,17732.33,17841.26,17747.84,17772.46,17774.42,17808.97,
ozonedb,f,2,1,11738.274255481825,,,7038060,158,5860.21,5878.06,
ozonedb,f,4,1,21228.46325085384,,,16009804,171,5299.27,5350.82,5289.48,5288.90,
ozonedb,f,8,1,35754.40034004142,,,38250904,217,4508.35,4433.71,4482.93,4441.87,4488.16,4459.96,4468.96,4470.46,
ozonedb,f,16,1,49998.53066358533,,,85477504,336,3105.74,3162.29,3193.35,3055.35,3089.06,3158.82,3152.65,3100.08,3189.96,3106.00,3089.63,3120.37,3092.21,3105.60,3146.57,3130.84,
trunkcpp,a,2,1,5895.4,,,260660,,2727.93,3167.47,
trunkcpp,a,4,1,5247.360000000001,,,127800,,1306.15,1301.02,1275.44,1364.75,
trunkcpp,a,8,1,5157.963,,,173508,,693.41,501.88,643.72,663.48,606.78,742.72,654.18,651.79,
trunkcpp,a,16,1,5223.254,,,227008,,314.25,342.67,314.48,287.30,282.47,374.37,346.19,362.38,349.94,317.45,399.74,256.45,290.79,278.69,386.93,319.15,
trunkcpp,b,2,1,16639.82,,,27496,,8294.21,8345.61,
trunkcpp,b,4,1,23748.980000000003,,,48276,,5930.00,6025.56,6044.86,5748.56,
trunkcpp,b,8,1,29867.32,,,92368,,3757.24,3671.85,3741.57,3744.90,3730.71,3684.64,3724.31,3812.10,
trunkcpp,b,16,1,33994.64,,,167224,,2234.77,2120.10,1983.37,2296.36,1999.36,2166.26,2110.07,1955.91,2178.78,2074.57,2105.66,2087.32,2108.32,2211.52,2194.02,2168.25,
trunkcpp,c,2,1,59955.2,,,288212,,29809.50,30145.70,
trunkcpp,c,4,1,111358.0,,,575920,,27816.00,27875.70,27761.40,27904.90,
trunkcpp,c,8,1,198034.00000000003,,,1152516,,24532.20,24739.40,24936.20,24618.40,24654.80,25056.90,24728.60,24767.50,
trunkcpp,c,16,1,217422.1,,,2303560,,13810.70,13576.10,13663.00,13678.10,13649.40,13662.40,13838.70,13367.10,13694.50,13469.10,13720.90,13399.00,13197.00,13622.00,13561.70,13512.40,
trunkcpp,d,2,1,18706.0,,,42556,,9473.19,9232.81,
trunkcpp,d,4,1,20094.84,,,59476,,4970.35,4966.65,5081.10,5076.74,
trunkcpp,d,8,1,20979.97,,,109512,,2629.36,2723.02,2562.22,2610.65,2528.44,2745.81,2577.59,2602.88,
trunkcpp,d,16,1,22215.12,,,218932,,1286.81,1402.31,1401.83,1348.10,1391.47,1491.08,1433.01,1354.46,1346.22,1514.36,1413.57,1268.84,1328.19,1294.54,1474.59,1465.74,
trunkcpp,f,2,1,5182.29,,,75292,,2388.23,2794.06,
trunkcpp,f,4,1,5220.31,,,62288,,1300.26,1304.68,1350.88,1264.49,
trunkcpp,f,8,1,5358.615000000001,,,94656,,679.36,724.06,667.05,625.09,641.70,656.42,696.09,668.85,
trunkcpp,f,16,1,5382.052,,,174864,,331.07,364.09,339.99,307.17,351.37,334.64,332.13,312.05,332.75,333.60,370.02,354.62,324.95,360.96,310.19,322.43,
bcw2,a,2,1,5364.43,,,92148,,2767.11,2597.32,
bcw2,a,4,1,5373.53,,,78672,,1415.31,1309.74,1364.36,1284.12,
bcw2,a,8,1,5718.9220000000005,,,113180,,727.74,729.30,695.69,669.37,692.27,737.96,748.58,718.00,
bcw2,a,16,1,5934.017000000001,,,197400,,393.68,358.24,387.33,357.78,351.82,378.12,360.61,357.80,364.19,381.56,389.87,389.59,346.09,369.48,370.90,376.97,
bcw2,b,2,1,17111.77,,,23944,,8421.76,8690.01,
bcw2,b,4,1,28236.09,,,44272,,7065.07,7062.51,7039.82,7068.69,
bcw2,b,8,1,39058.81999999999,,,86132,,4939.73,4943.24,4851.75,4865.51,4894.18,4943.66,4962.02,4658.73,
bcw2,b,16,1,46117.29,,,188756,,2971.56,2813.66,2777.83,3017.23,2886.63,2923.10,2613.62,2798.95,2970.12,3008.08,2902.11,2946.03,2850.08,2947.88,2744.44,2945.97,
bcw2,c,2,1,58143.9,,,288100,,28921.00,29222.90,
bcw2,c,4,1,110952.3,,,576188,,27795.60,27645.40,27640.00,27871.30,
bcw2,c,8,1,196686.60000000003,,,1151976,,24742.60,24476.20,24998.30,24480.70,24565.40,24653.00,24254.70,24515.70,
bcw2,c,16,1,211696.9,,,2304656,,13006.30,13245.10,13210.80,13258.70,13039.50,13421.50,13247.80,13266.60,13171.50,13457.80,13225.10,13307.30,13229.80,13012.20,13322.00,13274.90,
bcw2,d,2,1,21298.4,,,57728,,10629.50,10668.90,
bcw2,d,4,1,28293.84,,,55372,,7083.16,7106.09,7005.96,7098.63,
bcw2,d,8,1,37238.579999999994,,,107144,,4700.57,4715.42,4487.65,4759.14,4701.44,4508.83,4731.80,4633.73,
bcw2,d,16,1,47920.96000000001,,,204704,,2949.64,2924.98,3103.36,3078.38,3089.02,2850.55,2943.82,2984.32,2955.61,2995.50,3064.37,2931.47,3063.98,3032.22,2954.56,2999.18,
bcw2,f,2,1,5200.0599999999995,,,70656,,2597.57,2602.49,
bcw2,f,4,1,5436.93,,,68848,,1418.10,1321.92,1358.17,1338.74,
bcw2,f,8,1,5642.402999999999,,,111348,,712.49,683.36,695.34,724.32,609.58,746.24,757.61,713.47,
